site_id,geo_lat,geo_lon,data_type,data_class,data_source,error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha
10298,43.4,88.0,GIC,measured,NERC,'low values',,,34.68027253595471,162.97061348186233,0.05395936922721774
10299,46.6,87.4,GIC,measured,NERC,'not centered',,,37.90140163676081,162.70986893872353,0.07815243295365495
10300,46.6,87.4,GIC,measured,NERC,'not centered',,,37.90140163676081,162.70986893872353,0.07815243295365495
10301,44.0,88.6,GIC,measured,NERC,'not centered',,,35.25150250275788,163.54538284930157,0.05762305729233024
10302,44.2,88.1,GIC,measured,NERC,'no values',,,35.47396131944728,163.12159832392996,0.059116232703741105
10303,44.8,89.7,GIC,measured,NERC,'low values',,,36.00182686608363,164.57077192577674,0.06281601705489605
10304,44.8,89.7,GIC,measured,NERC,'low values',,,36.00182686608363,164.57077192577674,0.06281601705489605
10306,44.8,88.2,GIC,measured,NERC,'not centered',,,36.068094639241096,163.25713378483115,0.06329655368497156
10307,44.4,88.4,GIC,measured,NERC,'not centered',,,35.6597725773731,163.40078161245737,0.06039303878518853
10308,42.5,89.1,GIC,measured,NERC,'not centered',,,33.73197098018425,163.87462282244286,0.04838436201838316
10309,45.8,88.0,GIC,measured,NERC,'not centered',,,37.07515985668049,163.16388383562918,0.07106844192668789
10310,43.0,89.0,GIC,measured,NERC,'not centered',,,34.23549346578629,163.8226490108582,0.05126876762601987
10311,43.0,89.0,GIC,measured,NERC,'not centered',,,34.23549346578629,163.8226490108582,0.05126876762601987
10312,43.0,89.0,GIC,measured,NERC,'not centered',,,34.23549346578629,163.8226490108582,0.05126876762601987
10313,44.5,89.6,GIC,measured,NERC,'not centered',,,35.706621157004555,164.46100835798288,0.06071928957822202
10314,44.5,89.6,GIC,measured,NERC,'no values',,,35.706621157004555,164.46100835798288,0.06071928957822202
10315,44.5,89.6,GIC,measured,NERC,,,,35.706621157004555,164.46100835798288,0.06071928957822202
10316,43.7,88.5,GIC,measured,NERC,'not centered',,,34.95662651993937,163.4343670898188,0.055701777017636095
10317,43.7,88.5,GIC,measured,NERC,'not centered',,,34.95662651993937,163.4343670898188,0.055701777017636095
10318,44.4,88.7,GIC,measured,NERC,'not centered',,,35.64621293186297,163.66403833987684,0.060298937730252265
10321,43.1,88.0,GIC,measured,NERC,'not centered',,,34.38089051427072,162.9472517324297,0.052133222273709014
10322,43.3,89.4,GIC,measured,NERC,'not centered',,,34.51738036542904,164.19747070635333,0.052957978576329015
10336,44.8,91.5,GIC,measured,NERC,'not centered',,,35.92928345444447,166.1462604417306,0.06229415475666777
10338,44.8,91.5,GIC,measured,NERC,'noisy',,,35.92928345444447,166.1462604417306,0.06229415475666777
10339,43.7,95.7,GIC,measured,NERC,'low sampling rate',,,34.69073655480178,169.76610146168818,0.05402434097515462
10340,43.7,95.7,GIC,measured,NERC,'low sampling rate',,,34.69073655480178,169.76610146168818,0.05402434097515462
10341,45.0,93.5,GIC,measured,NERC,'low sampling rate',,,36.0574425582128,167.90745675058074,0.06321906355480619
10342,45.0,93.5,GIC,measured,NERC,'not centered',,,36.0574425582128,167.90745675058074,0.06321906355480619
10343,47.9,97.1,GIC,measured,NERC,'noisy',,,38.85079632732666,171.18193960618913,0.08716837365127712
10344,47.9,97.1,GIC,measured,NERC,'noisy',,,38.85079632732666,171.18193960618913,0.08716837365127712
10345,47.9,97.1,GIC,measured,NERC,'noisy',,,38.85079632732666,171.18193960618913,0.08716837365127712
10347,47.9,97.1,GIC,measured,NERC,'noisy',,,38.85079632732666,171.18193960618913,0.08716837365127712
10348,45.5,94.3,GIC,measured,NERC,'low sampling rate',,,36.530982245029136,168.63405679485547,0.06675725350902025
