site_id,geo_lat,geo_lon,data_type,data_class,data_source,event,manual_error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha,nearest_volt,power_pool,US_region,automated_error
10561,41.0,-83.3,GIC,measured,NERC,2021-05-12,,0.760887461840249,-0.1186795722911652,50.154999713045925,-12.550546890431042,0.3198413101467049,,PJM,East,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10563,40.7,-81.4,GIC,measured,NERC,2021-05-12,,0.5531077842915348,-0.257190229343039,49.91635750532879,-10.29511700070234,0.3111829843008349,345.0,PJM,East,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0496 A) > 1/4 * std after (0.0456 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10564,40.7,-84.2,GIC,measured,NERC,2021-05-12,,0.7994264663558704,-0.0972214777896476,49.82231478684879,-13.585521032652856,0.3078357004319073,,PJM,East,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10567,39.2,-87.5,GIC,measured,NERC,2021-05-12,,0.4723830744533478,-0.3257056716072112,48.18199302941869,-17.30703568633368,0.2549147558236564,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10568,39.2,-87.5,GIC,measured,NERC,2021-05-12,,0.4723830744533478,-0.3257056716072112,48.18199302941869,-17.30703568633368,0.2549147558236564,,MISO,Central,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10569,39.2,-87.5,GIC,measured,NERC,2021-05-12,,0.4723830744533478,-0.3257056716072112,48.18199302941869,-17.30703568633368,0.2549147558236564,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10570,40.2,-80.7,GIC,measured,NERC,2021-05-12,,0.4489638513103618,-0.3477886251624605,49.4361710825115,-9.44423090605318,0.2944648598231256,138.0,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10571,40.2,-80.7,GIC,measured,NERC,2021-05-12,,0.4489638513103618,-0.3477886251624605,49.4361710825115,-9.44423090605318,0.2944648598231256,138.0,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10573,38.4,-82.5,GIC,measured,NERC,2021-05-12,,0.614144348980766,-0.2117295399371909,47.58449307683582,-11.442088333218509,0.2379871555257957,,PJM,East,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10574,38.4,-82.5,GIC,measured,NERC,2021-05-12,,0.614144348980766,-0.2117295399371909,47.58449307683582,-11.442088333218509,0.2379871555257957,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10575,41.7,-86.1,GIC,measured,NERC,2021-05-12,,0.6083122404911356,-0.2158734445525765,50.74230466969422,-15.905381354160408,0.3421896231328546,138.0,PJM,East,"All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10576,41.7,-86.1,GIC,measured,NERC,2021-05-12,,0.6083122404911356,-0.2158734445525765,50.74230466969422,-15.905381354160408,0.3421896231328546,138.0,PJM,East,"All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10581,32.8,-94.5,GIC,measured,NERC,2021-05-12,,0.1855197224049235,-0.731609914208901,41.39163383097428,-24.62357625752473,0.1167503495515452,345.0,SPP,Central,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
50100,30.4,-89.6,B,measured,NERC,2021-05-12,,0.0995504350253595,-1.0019568378093455,39.29265084172618,-18.9383700583462,0.0917121480776548,,SERTP,East,
50078,34.5,-118.1,B,measured,NERC,2021-05-12,,0.9647671847862695,-0.0155774768753736,40.752104192728034,-50.80684045588775,0.1084719899125075,500.0,CAISO,West,
50112,48.3,-117.1,B,measured,NERC,2021-05-12,,0.4145956885347474,-0.3823752185357036,54.47440268848816,-53.26815546179565,0.5256083266241709,,NorthernGridConnected,West,
50129,40.3,-83.4,B,measured,NERC,2021-05-12,,0.8314207776245441,-0.0801791264560568,49.45222372495,-12.617406952963304,0.2950089598847463,,PJM,East,
50130,40.2,-82.8,B,measured,NERC,2021-05-12,,0.8051126462278162,-0.0941433516661854,49.37301466839359,-11.90731533785612,0.2923339130780293,,PJM,East,
50102,42.1,-72.5,B,measured,NERC,2021-05-12,,2.6740021839655927,0.4271617576319559,51.44338427890039,0.2015263002903352,0.3709210334370522,,ISONE,East,
50103,33.3,-89.2,B,measured,NERC,2021-05-12,,0.33901322106753,-0.4697833645558863,42.20808683010818,-18.72698756462077,0.128243395476096,,SERTP,East,
50105,34.7,-87.8,B,measured,NERC,2021-05-12,,0.8518386945249172,-0.0696426361136803,43.67573810424475,-17.26004548733983,0.1518221670029809,,SERTP,East,
50106,36.3,-86.4,B,measured,NERC,2021-05-12,,0.7254586446046727,-0.1393873398518862,45.337818094073086,-15.791657896685855,0.1838001600709049,,SERTP,East,
50109,35.6,-84.7,B,measured,NERC,2021-05-12,,0.8873089882136032,-0.0519251191665101,44.7092050021124,-13.796424335992338,0.1709820491468536,,SERTP,East,
50115,41.3,-90.5,B,measured,NERC,2021-05-12,,1.4474025826441173,0.160589343215479,50.117029157436825,-21.02374004059722,0.3184477314619492,,MISO,Central,
50116,37.2,-86.9,B,measured,NERC,2021-05-12,,0.6880772749551748,-0.1623627853080093,46.2138629175259,-16.437734203493143,0.2032820117712004,161.0,SERTP,East,
50119,35.0,-85.3,B,measured,NERC,2021-05-12,,0.996526544232336,-0.0015111286141768,44.08615048963795,-14.440222701935571,0.1591595735710835,,SERTP,East,
50120,34.3,-88.8,B,measured,NERC,2021-05-12,,0.6415197941404186,-0.1927899388941441,43.226807477908224,-18.36001403706059,0.1441829327927587,,SERTP,East,
50121,35.0,-90.1,B,measured,NERC,2021-05-12,,0.6261938426434961,-0.2032912071105119,43.85618888875924,-19.89472279355101,0.1550056739234973,161.0,MISO,Central,
50123,28.9,-82.4,B,measured,NERC,2021-05-12,,0.8633880677620762,-0.0637939576960772,38.094407479503545,-10.837118750086669,0.0799064727510839,115.0,FRCC,East,
